model,pooling,layer,behaviour,domain,language,pair_id,condition,turn_index,variant,pca_x,pca_y,explained_variance_ratio_1,explained_variance_ratio_2,n_points
Qwen2.5-1.5B,last_token,14,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,6.914566953605679,-1.0800669856006528,0.39209304793620137,0.21294818843848207,30
Qwen2.5-1.5B,last_token,14,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,-12.613306726142055,-6.313287674655629,0.39209304793620137,0.21294818843848207,30
Qwen2.5-1.5B,last_token,14,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,-7.346721231337965,11.659134699971379,0.39209304793620137,0.21294818843848207,30
Qwen2.5-1.5B,last_token,14,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,-5.030434713717868,12.525699310444057,0.39209304793620137,0.21294818843848207,30
Qwen2.5-1.5B,last_token,14,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,-10.669559700929275,-7.271156907016667,0.39209304793620137,0.21294818843848207,30
Qwen2.5-1.5B,last_token,14,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,-8.596553779793405,11.302035171551475,0.39209304793620137,0.21294818843848207,30
Qwen2.5-1.5B,last_token,14,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,-5.576932812947779,12.82082094567541,0.39209304793620137,0.21294818843848207,30
Qwen2.5-1.5B,last_token,15,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,-14.026852214112806,-6.06399322728599,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,-12.365598845392784,-6.965216287573774,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,4.87332487665902,-0.9543939879933782,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,4.932371475587389,-1.334319814851592,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-7.216895132269457,6.002779135771851,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,6.987378482740255,-1.9359898961813806,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,7.3473245780384735,-2.1306088277929915,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,6.707114165281977,-3.6202874320886043,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,7.060841293939201,-3.909487028642953,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,-14.026852214112806,-6.063993227285985,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,-12.365598845392784,-6.965216287573774,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,4.27096063648389,2.165641326958909,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,4.997162710944731,0.9157449746248386,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,6.775869416881643,-0.3945749052235967,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,5.9757660465135185,-0.5291116161210624,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,6.68784259743899,-1.0260424853660084,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,6.078110925176073,-1.0787158108907642,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-6.172674904277844,6.686414601834192,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,6.437064211178109,0.14463626119729006,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,7.7286214778510365,-0.5073602111717451,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,7.040713192494361,-2.0609523371254506,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,6.843955210837807,-2.3389280204059126,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,7.440382969154497,-1.3557741820130293,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,7.270652142840944,-1.9402524219582775,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,-14.026852214112806,-6.063993227285985,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,-6.46117919958115,11.960127492628656,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,-4.110850031305426,12.685345487246755,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,-12.365598845392784,-6.965216287573774,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,-7.610139863694325,11.30855929987386,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,15,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,-4.706364100396923,12.335178942269696,0.414532018477054,0.2003021253133962,30
Qwen2.5-1.5B,last_token,16,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,-14.565014101981017,-5.660034668962074,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,-13.203489354069104,-6.218642316342292,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,4.201777006550467,-2.179374911370901,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,3.6371930120823,-2.915253382601203,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-5.8040302854220265,5.493828382963814,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,7.927315990824608,-1.7035053410775163,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,7.094031962058154,-2.3906776763620057,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,5.585018517509475,-3.1811635911630267,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,6.164589400229484,-4.919319283205408,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,-14.565014101981017,-5.660034668962068,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,-13.203489354069104,-6.218642316342292,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,3.7760193657783034,1.6862624427015656,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,3.970690717825736,-0.5530657177062248,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,6.899893481745111,-1.1927243706154487,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,5.794679429722806,-1.242016627693272,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,6.463664179978971,-1.8218325100051307,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,5.1972920500749975,-2.2627132642049275,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-4.016961864433996,7.297414949101926,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,7.453552238766081,-0.18940562592703006,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,7.728067903406929,-1.4535270880826985,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,6.6530503353402475,-1.8151763691193505,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,6.454740801599226,-2.1260456516438064,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,7.612236353589932,-1.8093130081357056,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,7.017314279464453,-2.585350673874789,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,-14.565014101981017,-5.660034668962068,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,-4.130399681898124,14.175533979552968,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,-3.356248295814273,13.691902411087746,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,-13.203489354069104,-6.218642316342292,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,-5.3418643259838685,13.742111039567986,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,16,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,-3.6761122048446166,13.889442843725556,0.3553511043739216,0.20740671033499658,30
Qwen2.5-1.5B,last_token,17,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,16.230088129493485,-7.090194655097104,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,15.510540128426198,-6.392465858145118,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-4.190195755362545,-2.1211614893618953,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,-3.5917387415302087,-2.822012752418703,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,3.841950769439989,4.702245721077832,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-10.939179147974734,-0.4612161618685079,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-8.28694544176221,-2.757838139262243,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-6.387836375098284,-4.273797574414696,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-7.2146888882721765,-5.729482215194467,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,16.230088129493485,-7.090194655097099,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,15.510540128426198,-6.392465858145118,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,-2.6102139823445714,3.069612779714375,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,-1.9429295068247556,2.8987876103315817,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,-8.187183306263886,-2.6424815330101605,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,-6.3584192106734205,-1.2191580903177908,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,-7.627390412234508,-2.7311780640877377,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,-5.583626454316174,-1.9379189069282607,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,2.6449925157814564,6.167336219896775,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,-10.291304337716525,0.6242613919247231,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,-8.69904217352662,-1.9016642095692935,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,-7.663894838681129,-2.359907585315839,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,-7.6433362881820495,-2.6914385347797243,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,-8.837313551340293,-2.678734557318122,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,-7.692794447267628,-3.5818922690244945,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,16.230088129493485,-7.090194655097099,0.315136192704217,0.17798248774625217,30
Qwen2.5-1.5B,last_token,17,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,4.66649618777021,16.88108350528682,0.315136192704217,0.17798248774625217,30
